Time(ms),UE Id,Serving Cell,Target Cell,Serving SSB SNR(dB),Target SSB SNR(dB),Remarks,
240.50,UE_66,MACRO CELL GNB SECTOR ANT._27,MACRO CELL GNB SECTOR ANT._13,-7.765064,3.365283,Handover offset conditions met,
240.50,UE_66,MACRO CELL GNB SECTOR ANT._27,MACRO CELL GNB SECTOR ANT._15,-7.765064,-2.079722,Handover offset conditions met,
240.50,UE_66,MACRO CELL GNB SECTOR ANT._27,MACRO CELL GNB SECTOR ANT._18,-7.765064,-2.050955,Handover offset conditions met,
240.50,UE_66,MACRO CELL GNB SECTOR ANT._27,MACRO CELL GNB SECTOR ANT._24,-7.765064,-1.884321,Handover offset conditions met,
240.50,UE_66,MACRO CELL GNB SECTOR ANT._27,MACRO CELL GNB SECTOR ANT._31,-7.765064,8.415975,Handover offset conditions met,
240.50,UE_77,MACRO CELL GNB SECTOR ANT._27,MACRO CELL GNB SECTOR ANT._13,0.553463,16.723045,Handover offset conditions met,
240.50,UE_77,MACRO CELL GNB SECTOR ANT._27,MACRO CELL GNB SECTOR ANT._15,0.553463,4.990322,Handover offset conditions met,
240.50,UE_77,MACRO CELL GNB SECTOR ANT._27,MACRO CELL GNB SECTOR ANT._25,0.553463,17.909468,Handover offset conditions met,
240.50,UE_77,MACRO CELL GNB SECTOR ANT._27,MACRO CELL GNB SECTOR ANT._32,0.553463,14.795140,Handover offset conditions met,
240.50,UE_77,MACRO CELL GNB SECTOR ANT._27,MACRO CELL GNB SECTOR ANT._39,0.553463,5.844582,Handover offset conditions met,
240.50,UE_116,MACRO CELL GNB SECTOR ANT._30,MACRO CELL GNB SECTOR ANT._18,5.085664,15.646611,Handover offset conditions met,
240.50,UE_116,MACRO CELL GNB SECTOR ANT._30,MACRO CELL GNB SECTOR ANT._21,5.085664,11.240828,Handover offset conditions met,
240.50,UE_116,MACRO CELL GNB SECTOR ANT._30,MACRO CELL GNB SECTOR ANT._27,5.085664,9.996631,Handover offset conditions met,
240.50,UE_87,MACRO CELL GNB SECTOR ANT._32,MACRO CELL GNB SECTOR ANT._9,-2.174446,7.333954,Handover offset conditions met,
240.50,UE_87,MACRO CELL GNB SECTOR ANT._32,MACRO CELL GNB SECTOR ANT._14,-2.174446,8.165083,Handover offset conditions met,
240.50,UE_87,MACRO CELL GNB SECTOR ANT._32,MACRO CELL GNB SECTOR ANT._15,-2.174446,5.563963,Handover offset conditions met,
240.50,UE_87,MACRO CELL GNB SECTOR ANT._32,MACRO CELL GNB SECTOR ANT._20,-2.174446,13.373478,Handover offset conditions met,
240.50,UE_87,MACRO CELL GNB SECTOR ANT._32,MACRO CELL GNB SECTOR ANT._26,-2.174446,14.933577,Handover offset conditions met,
240.50,UE_87,MACRO CELL GNB SECTOR ANT._32,MACRO CELL GNB SECTOR ANT._34,-2.174446,8.215787,Handover offset conditions met,
240.50,UE_87,MACRO CELL GNB SECTOR ANT._32,MACRO CELL GNB SECTOR ANT._35,-2.174446,19.073849,Handover offset conditions met,
240.50,UE_87,MACRO CELL GNB SECTOR ANT._32,MACRO CELL GNB SECTOR ANT._36,-2.174446,8.458297,Handover offset conditions met,
240.50,UE_72,MACRO CELL GNB SECTOR ANT._34,MACRO CELL GNB SECTOR ANT._12,-1.791024,16.670417,Handover offset conditions met,
240.50,UE_72,MACRO CELL GNB SECTOR ANT._34,MACRO CELL GNB SECTOR ANT._24,-1.791024,3.086667,Handover offset conditions met,
240.50,UE_72,MACRO CELL GNB SECTOR ANT._34,MACRO CELL GNB SECTOR ANT._39,-1.791024,6.353676,Handover offset conditions met,
240.50,UE_96,MACRO CELL GNB SECTOR ANT._34,MACRO CELL GNB SECTOR ANT._12,-2.629863,3.903638,Handover offset conditions met,
240.50,UE_96,MACRO CELL GNB SECTOR ANT._34,MACRO CELL GNB SECTOR ANT._13,-2.629863,2.319797,Handover offset conditions met,
240.50,UE_96,MACRO CELL GNB SECTOR ANT._34,MACRO CELL GNB SECTOR ANT._15,-2.629863,12.268906,Handover offset conditions met,
240.50,UE_96,MACRO CELL GNB SECTOR ANT._34,MACRO CELL GNB SECTOR ANT._18,-2.629863,10.459923,Handover offset conditions met,
240.50,UE_96,MACRO CELL GNB SECTOR ANT._34,MACRO CELL GNB SECTOR ANT._21,-2.629863,16.028655,Handover offset conditions met,
240.50,UE_96,MACRO CELL GNB SECTOR ANT._34,MACRO CELL GNB SECTOR ANT._25,-2.629863,1.831906,Handover offset conditions met,
240.50,UE_96,MACRO CELL GNB SECTOR ANT._34,MACRO CELL GNB SECTOR ANT._32,-2.629863,2.386457,Handover offset conditions met,
240.50,UE_114,MACRO CELL GNB SECTOR ANT._36,MACRO CELL GNB SECTOR ANT._9,-9.892665,7.224033,Handover offset conditions met,
240.50,UE_114,MACRO CELL GNB SECTOR ANT._36,MACRO CELL GNB SECTOR ANT._12,-9.892665,4.087864,Handover offset conditions met,
240.50,UE_114,MACRO CELL GNB SECTOR ANT._36,MACRO CELL GNB SECTOR ANT._15,-9.892665,14.528010,Handover offset conditions met,
